ensembl_id	c1	c2	c3	c4	c5	c6	c7	c8	t1	t2	t3	t4	t5	t6	t7	t8
ENSG00000131379.8	9	6	57	14	15	17	7	18	13	4	6	18	4	42	9	6
ENSG00000131381.11	1992	1667	2899	2517	4165	4838	1679	3331	3885	1396	1790	2103	2598	2229	2347	3925
ENSG00000131386.16	596	333	217	257	191	112	130	267	3192	422	694	304	1178	1439	3207	184
ENSG00000131389.15	7823	14905	16482	15637	6486	5934	7118	2911	9992	3907	4194	6142	8115	4381	6077	5934
ENSG00000131398.12	396	664	840	378	308	7085	649	1348	398	443	395	425	322	151	753	426
ENSG00000131400.6	68	72	100	44	75	140	40	348	39	77	21	54	23	33	55	69
ENSG00000131401.10	1653	137	632	237	248	218	25	620	46	175	105	81	300	409	351	144
ENSG00000131408.12	4941	4121	8611	7906	4580	5170	5602	7593	3698	5295	7976	3075	4421	4107	5426	11035
ENSG00000131409.11	381	81	229	886	179	132	75	101	451	99	151	155	87	63	369	63
ENSG00000131435.11	733	969	3488	5127	740	930	16366	1127	2128	3484	1137	835	7172	2352	3243	406
ENSG00000131437.14	566	1075	1569	1099	1393	1106	1636	1507	2623	629	1000	702	2136	911	896	655
ENSG00000131446.14	10531	9176	8010	12535	9457	6312	17013	10946	13038	5470	11655	8571	12710	9246	12470	10661
ENSG00000131459.11	1415	719	1830	1414	405	130	5505	559	4322	460	1218	664	3804	1361	6639	69
ENSG00000131462.6	1803	7344	3732	3079	2514	2509	3330	2970	3743	5461	5334	1175	3207	3062	2312	4316
ENSG00000131467.9	5590	14903	12128	12982	7334	13888	10533	8049	11184	15000	22291	6217	13774	11760	9622	12165
ENSG00000131469.11	29032	76509	23850	34116	19073	15061	36805	30099	25536	67882	50813	11123	36873	21277	33033	36606
ENSG00000131470.13	143	828	237	245	203	405	369	194	214	404	392	134	330	354	237	220
ENSG00000131471.5	4660	1288	1724	3222	1877	801	2669	8181	7487	823	804	2402	3005	2175	2786	291
ENSG00000131473.15	6965	16505	9873	26954	7764	14255	11496	7421	14473	11514	26518	7013	20326	8949	11109	11774
ENSG00000131475.5	1983	6077	2812	3376	1618	3466	3656	2578	3304	5227	7008	1567	3595	3723	2706	4096
ENSG00000131477.9	4413	2200	600	579	1093	797	231	557	2834	1196	749	516	628	1393	3111	883
ENSG00000131480.7	60	27	116	87	29	180	91	43	59	37	44	199	47	155	101	86
ENSG00000131482.8	0	5	22	0	1	0	3	0	7	0	0	1	0	0	3	2
ENSG00000131484.4	2	15	6	0	2	1	5	5	5	1	1	11	4	2	4	0
ENSG00000131495.7	1835	3650	1559	1523	2071	1498	2255	1586	2205	2841	2202	666	1560	1922	2422	2603
ENSG00000131503.19	501	558	686	410	771	675	994	617	806	346	734	616	433	804	709	434
ENSG00000131504.14	11333	8121	21399	13036	22134	14137	24337	11336	18580	8506	22651	2395	20653	15590	12387	22695
ENSG00000131507.10	7033	7311	6363	6697	7025	7795	8927	8686	8649	5803	6794	4466	8335	6342	7889	5681
ENSG00000131508.14	4327	6985	6141	4235	5821	3843	8587	3214	5666	4713	5226	1849	5169	4039	5315	4718
ENSG00000131558.13	3315	4214	4074	7425	6620	3156	6110	5185	5827	3788	5567	2539	6293	2019	3466	5570
ENSG00000131584.17	2526	11223	6037	7322	2353	3589	10144	4777	2944	4070	3020	1614	4425	1923	3311	2576
ENSG00000131591.16	805	1628	989	762	1185	1087	2017	1781	837	1068	515	856	1165	1109	1271	1390
ENSG00000131620.16	4346	25589	57785	11085	8489	1233	225221	8867	6052	32500	4520	4753	24285	7091	2732	18317
ENSG00000131626.14	3019	44372	22938	8099	8978	4436	89410	2439	6797	10924	26684	5769	10464	31583	4263	6627
ENSG00000131634.12	2282	1437	508	1483	747	516	644	612	1671	839	665	569	1486	432	2663	730
ENSG00000131650.12	23	234	1092	216	54	116	1203	53	151	292	484	27	431	140	140	78
ENSG00000131652.12	1111	3995	1516	1928	1129	1347	3172	1312	1587	2796	1064	575	977	1439	959	1259
ENSG00000131653.11	3543	14719	12944	28025	8453	4630	13382	9388	10628	11066	14550	5792	12242	5931	6007	12203
ENSG00000131668.12	779	233	78	89	7	30	943	15	1449	67	999	324	264	14	1472	38
ENSG00000131669.8	4853	3147	3198	4059	3150	2534	5245	11246	3655	6008	2464	1817	4854	4530	4844	7219
ENSG00000131686.13	5	119	9	8	8	2	7	0	2	5	2	3	1	1	3	0
ENSG00000131697.16	788	1232	1244	2317	1624	1484	2824	1135	1558	791	724	1394	2600	972	1185	1294
ENSG00000131711.13	4778	11128	8528	25993	1915	1475	5014	9108	14759	5261	17054	3197	25580	4923	5880	1468
ENSG00000131721.4	0	1	2	0	4	81	0	2	2	0	0	0	0	0	2	1
ENSG00000131724.9	6727	2939	6340	7287	11090	14211	8270	5555	16261	3660	4748	10271	11404	8895	15837	14103
ENSG00000131725.12	945	1167	2171	1861	1959	2939	3071	1344	2345	828	1030	1992	3534	2284	1327	1425
ENSG00000131730.14	42	22	82	85	32	125	60	93	83	27	24	80	32	105	68	41
ENSG00000131732.10	610	1181	1627	801	1146	1294	1680	635	1687	1097	814	624	931	2075	1420	912
ENSG00000131737.5	0	12	17	4	0	1	32	116	1	18	29	0	118	3	0	7
ENSG00000131738.8	1	0	11	2	3	0	3	4	0	3	1	0	8	0	0	1
ENSG00000131746.11	1957	5578	34684	36452	37412	868	52815	32488	9715	9723	12019	1703	23437	3413	568	1346
ENSG00000131747.13	4147	22658	16350	18795	77872	27963	23288	4377	21664	23994	21157	10386	21628	12840	7805	7078
ENSG00000131748.14	2081	2569	1779	3442	6451	2439	2645	2238	21212	2313	3511	1458	3682	9233	2000	3601
ENSG00000131759.16	3521	1730	2145	2213	4874	2950	3404	2699	6178	2896	3071	2511	4169	3555	3509	3350
ENSG00000131771.12	276	29	85	4550	18788	137	9	18	11072	11	213	4568	40	557	6473	1430
ENSG00000131773.12	237	1315	570	1560	82	46	3257	720	630	964	226	121	173	75	181	22
ENSG00000131778.16	1661	3237	2610	3964	3898	3222	3008	1212	3682	2666	1485	1334	3557	1581	3008	3259
ENSG00000131779.9	1034	1105	1790	2072	1236	1308	1540	2966	1811	2141	1152	1111	1656	732	1213	2146
ENSG00000131781.11	132	44	288	244	267	2435	216	224	1847	144	108	717	235	301	507	1216
ENSG00000131788.14	1552	1280	10260	13872	2733	3069	6055	4220	3780	3275	6089	2554	10789	2127	2258	3604
ENSG00000131791.7	879	2157	2695	6213	3060	3837	5683	4329	3270	1275	1737	2432	5675	1449	1733	1528
ENSG00000131797.11	907	724	1175	1014	1145	1063	1067	803	1542	635	1034	1394	502	1771	1093	1206
ENSG00000131808.9	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131828.12	2207	7366	3865	2864	5768	3452	4993	6926	5736	4975	4452	1855	3583	4782	4029	6347
ENSG00000131831.16	1269	370	572	580	649	281	183	930	1856	451	620	962	334	461	588	99
ENSG00000131844.14	2935	4171	11265	6115	7381	6455	9172	4283	13232	5213	5938	3330	5619	4855	4998	6553
ENSG00000131845.13	625	290	944	691	1149	2461	1130	1640	1005	435	1151	981	760	801	561	813
ENSG00000131848.8	371	532	409	324	376	698	650	392	397	526	298	219	330	228	284	508
ENSG00000131849.10	219	299	184	234	148	380	231	233	312	84	133	170	169	156	203	294
ENSG00000131864.9	0	0	20	0	3	1	1	0	2	1	0	2	1	1	0	0
ENSG00000131871.13	2396	4545	1777	2245	2150	2669	2549	1152	3666	2358	2663	3463	2286	4573	5023	6353
ENSG00000131873.5	3003	3257	2031	4015	2623	3900	4502	1081	9849	2063	2758	4583	7580	3704	7676	2560
ENSG00000131876.15	1318	3319	1933	2050	1711	2407	2730	1439	3197	2748	1797	1953	1460	2496	2082	3118
ENSG00000131885.15	10	111	39	296	20	0	488	4	2	230	413	31	182	13	0	72
ENSG00000131899.9	2623	2693	2952	5640	3764	3511	9422	6733	3053	1583	2996	1609	7361	1646	2776	3857
ENSG00000131910.4	55	14	3	0	385	124	1	1	1841	2	1	152	3	83	6	4235
ENSG00000131914.9	9	1	42	3	7	26	7	4	8	4	0	3	1	5	6	2
ENSG00000131931.7	476	882	983	2418	731	759	774	521	990	739	501	338	725	556	701	757
ENSG00000131941.6	1001	1015	421	428	11560	12008	2734	285	5486	246	855	7109	2355	5111	4391	17614
ENSG00000131943.16	1331	1122	1534	1921	1557	2229	1661	1150	1842	1155	1346	730	2912	937	1419	1265
ENSG00000131944.8	197	457	190	469	294	703	423	183	238	401	182	167	395	190	206	209
ENSG00000131951.9	3	25	155	105	22	24	20	127	7	39	12	11	3	16	11	3
ENSG00000131966.12	2079	5398	2291	2816	2481	2269	5046	2879	2981	4464	1367	1803	4245	1540	2934	2039
ENSG00000131969.13	10	1108	40	46	46	16	313	19	50	21	22	195	52	34	36	0
ENSG00000131979.17	1658	1606	3867	569	1750	708	1447	316	1063	1740	827	938	921	1608	4198	941
ENSG00000131981.14	9300	6221	17325	5622	22743	4756	51465	9830	17558	6220	7612	18306	18816	18634	28805	26344
ENSG00000131982.5	0	2	8	0	1	0	0	0	4	0	0	0	0	2	1	0
ENSG00000132000.10	832	1287	349	1568	168	136	1899	234	830	1028	771	301	3857	102	1651	193
ENSG00000132002.6	3609	19600	20759	33492	8310	7501	36104	9525	16674	9881	37987	10320	21904	23151	8833	12108
ENSG00000132003.8	1707	2128	7736	3305	3600	2256	2025	2446	4011	1744	1829	2132	4311	4416	5772	1846
ENSG00000132004.11	266	799	363	842	542	449	862	757	440	570	632	231	848	482	661	862
ENSG00000132005.7	1592	2155	2936	3061	2640	2412	2359	2659	3489	2247	2072	1325	3203	1947	2400	4161
ENSG00000132010.14	29	31	51	39	27	63	28	50	58	36	37	35	29	30	76	27
ENSG00000132016.10	116	500	262	202	221	111	251	564	845	83	173	208	135	78	81	454
ENSG00000132017.9	1853	2764	2655	2838	2545	1672	3733	1613	2415	2898	2342	1026	4073	1987	2231	3497
ENSG00000132024.16	2061	4630	5384	5052	3450	2704	5302	4393	4997	3185	3979	1984	4602	1997	3036	6032
ENSG00000132026.12	93	6	9	2	12	11	12	38	19	4	2	17	7	149	154	107
ENSG00000132031.11	941	392	145	540	127	1145	144	57	1304	599	256	239	461	169	64	31
ENSG00000132109.9	2479	982	2399	691	1851	1211	2027	1193	1156	2442	770	626	1055	2498	891	2841
ENSG00000132122.10	421	504	441	303	341	389	476	1050	1857	187	120	931	168	682	635	1585
ENSG00000132128.15	4350	7896	5048	7727	6503	7095	9618	6414	8277	4145	4443	4482	8700	2550	4780	11417
ENSG00000132141.12	92	133	206	205	155	53	132	150	54	182	68	55	51	92	127	47
ENSG00000132153.13	5077	6641	4495	8386	8911	9418	4292	5512	7937	5331	4993	3605	7287	4426	5961	9518
ENSG00000132155.10	5045	6422	10710	7538	9401	9974	6382	5903	7943	5676	4496	5940	6676	6116	6760	13053
ENSG00000132164.8	6	120	96	1122	21	7	891	470	3	111	73	23	3180	3	7	7
ENSG00000132170.18	318	467	353	622	3803	688	52	96	2908	519	991	2556	86	1589	1113	2942
ENSG00000132182.10	9111	8904	24693	13641	16664	42880	17971	5998	4688	21565	6577	3137	5263	7450	9937	656
ENSG00000132185.15	450	15	397	24	235	20	26	10	27	17	66	45	6	174	314	14
ENSG00000132196.12	347	624	694	1596	558	769	837	210	900	731	858	842	693	685	632	473
ENSG00000132199.17	1051	2398	1576	1212	3746	6197	2579	2924	8381	2697	1431	2770	1595	2650	2961	1103
ENSG00000132204.12	0	26	15	6	4	485	9	4	8	1	2	93	0	1	28	0
ENSG00000132205.9	1628	805	1075	1128	1065	9133	695	464	3196	792	2164	995	2496	1769	5919	1134
ENSG00000132207.16	10	4	8	6	3	1	8	11	5	7	5	3	9	19	5	1
ENSG00000132254.11	1958	2730	3117	3251	1815	2635	3687	1822	2981	3038	1647	1463	2959	4017	2917	9129
ENSG00000132256.17	1935	501	2197	753	1159	1143	1540	1385	1916	1286	749	777	1035	2197	758	1190
ENSG00000132259.11	1	4	10	5	18	6	10	47	13	6	6	8	0	19	8	6
ENSG00000132274.14	17276	2273	10563	2771	4225	1729	7057	6146	4293	6005	1435	3579	3828	10734	3133	1292
ENSG00000132275.9	807	726	996	978	525	874	984	891	1007	791	503	349	662	923	852	1563
ENSG00000132286.10	1279	1468	1578	1907	1314	2154	1623	1893	2240	1382	1264	1282	1803	2332	1669	2895
ENSG00000132294.12	5269	5809	6992	16048	11779	6818	17793	7854	10098	6009	8944	5578	15932	5364	16152	5271
ENSG00000132297.10	0	5	3	3	7	0	4	0	1	2	5	3	0	0	1	1
ENSG00000132300.17	2687	3619	4605	5523	5904	6612	5414	3415	6636	4764	3345	3102	4570	4367	3333	4469
ENSG00000132305.19	4376	8536	9087	10964	8357	9538	9930	6097	10707	7346	8181	3892	10241	3880	6466	8152
ENSG00000132313.13	1160	2862	2699	3053	2155	2144	2518	1733	3442	2316	2194	1286	2543	1327	1769	2311
ENSG00000132321.15	79	108	946	39	51	62	1281	29	133	810	39	58	2914	26	405	92
ENSG00000132323.7	799	1952	1076	807	1278	1544	1872	494	1131	877	784	863	1754	1098	1255	1123
ENSG00000132326.10	1536	1168	7918	4368	2229	3368	7397	1743	3729	1694	2981	5683	3877	3900	2680	3250
ENSG00000132329.9	525	1197	125	581	1639	606	229	432	786	171	46	535	314	1928	874	2127
ENSG00000132330.15	345	419	459	221	372	617	276	153	427	223	152	247	321	431	515	370
ENSG00000132334.15	2133	1284	3442	2814	3099	2885	3756	2404	4756	1078	1541	1675	3372	2362	8153	6585
ENSG00000132341.10	8634	49233	15735	22494	25567	20903	29978	7313	17560	24478	20599	5276	32023	12464	12853	18067
ENSG00000132356.10	4910	4044	6471	10587	6021	3346	6201	4318	13255	3980	4074	8685	19989	8840	7674	4957
ENSG00000132357.12	1186	230	1200	1393	413	397	651	347	2030	769	554	894	2740	1829	1199	796
ENSG00000132359.12	1328	1435	1969	2949	4122	1945	2722	3956	3006	943	1410	2135	6630	3015	2660	7221
ENSG00000132361.15	6346	13117	10081	18814	11409	8100	14394	19695	16124	10329	7953	4381	17125	6361	8582	26207
ENSG00000132376.18	2470	1302	1733	2523	1893	1117	3516	4261	2148	2882	2017	1142	4625	1735	2245	4244
ENSG00000132382.13	4022	4932	4332	8825	4559	4951	8510	6429	5604	6421	4170	1879	14744	3600	4210	5481
ENSG00000132383.10	3874	9920	5855	10648	4854	7274	10967	8478	6133	16134	6193	2423	13446	4017	5582	5057
ENSG00000132386.9	15849	6949	2688	4658	2613	2174	11757	4456	13621	6455	4750	2575	8817	3646	9937	977
ENSG00000132388.11	3247	2962	4152	5725	3174	2801	6303	6645	7698	3674	3556	2159	10867	2563	4070	3419
ENSG00000132394.9	1423	2243	2800	3237	1010	1896	2716	2129	1727	2825	2963	950	1771	1030	1331	4226
ENSG00000132405.17	832	1351	2304	4966	5953	1803	1314	5101	1540	728	1832	1340	3468	1039	1335	1132
ENSG00000132406.10	713	1754	937	1177	2720	915	674	1015	876	959	609	540	739	959	852	654
ENSG00000132423.9	269	2125	587	417	352	329	571	682	431	1124	708	158	301	576	333	663
ENSG00000132424.13	5135	6490	9823	4366	9319	6693	8318	9310	8859	5068	2889	8001	3745	8810	7775	3054
ENSG00000132429.8	5	287	34	214	6	0	971	20	128	133	96	6	1564	6	387	24
ENSG00000132432.12	2962	8011	3565	4178	3327	4363	5179	1380	6202	4033	4054	2182	6145	4347	6697	5530
ENSG00000132434.8	1246	2450	1235	1597	1261	2188	1771	835	1274	1874	1723	872	2545	769	1597	1540
ENSG00000132436.10	574	2644	1916	2362	1496	4037	1548	917	1883	2057	1667	788	2662	1320	1308	1545
ENSG00000132437.16	214	6	83	179	578	603	7	14	2026	764	2	50	28	30	99	3759
ENSG00000132446.6	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000132463.12	3724	9358	6180	8300	8334	4936	10333	6175	7281	5646	6849	4004	5844	4279	4758	6611
ENSG00000132464.10	28	10	112	6	26	63	10	5	17	12	1	21	0	10	50	5
ENSG00000132465.9	18395	2808	21506	155	14684	4298	563	741	1411	2289	4091	11470	162	9200	25166	705
ENSG00000132466.16	6656	8905	12152	18613	13675	11421	13906	22283	13595	5612	11277	9393	12666	8827	7350	11692
ENSG00000132467.3	792	1309	1734	2133	1956	1355	1677	2185	1458	1535	1534	998	1106	1525	1336	918
ENSG00000132470.12	27644	49386	179911	62059	84210	14619	139536	26364	28833	13744	40851	27537	162139	68337	20924	100311
ENSG00000132471.10	6646	7377	21259	5602	5748	6696	12074	15287	7261	5013	13162	6565	9978	19597	8530	11229
ENSG00000132475.7	20684	38608	66979	22432	13976	25150	56151	28770	22197	17027	31019	19414	29483	43998	28370	23760
ENSG00000132478.8	2347	3186	5418	2901	1747	3434	3966	3343	2902	1858	4159	2709	4517	2604	2645	2172
ENSG00000132481.5	3494	8608	14383	1694	2573	1228	5429	6454	3907	921	1016	2418	5126	13240	3646	13353
ENSG00000132485.11	3200	5230	4103	3211	6536	7057	5528	5673	8462	3254	2402	6389	4654	5824	5490	4919
ENSG00000132507.16	15140	28680	17742	29578	13083	10602	30835	13191	16326	32772	15172	3772	41206	19184	21199	37787
ENSG00000132510.9	3556	2640	7211	6467	3205	4718	9170	5806	9546	3584	6191	3690	6714	7687	9121	6493
ENSG00000132514.12	894	32	227	63	190	78	41	258	143	97	64	80	62	310	376	39
ENSG00000132517.13	103	1019	804	636	37	53	2407	4160	208	412	127	77	330	35	24	50
ENSG00000132518.6	26	16	49	19	22	15	30	2	19	11	149	3	23	13	83	6
ENSG00000132522.14	433	1081	374	573	503	538	599	557	458	687	361	279	638	497	559	620
ENSG00000132530.15	4716	460	3099	391	1856	2675	2826	1936	1894	1126	607	2306	1235	2776	684	930
ENSG00000132535.17	850	348	532	817	283	604	599	416	2453	461	500	578	841	310	2123	437
ENSG00000132541.9	449	1317	859	895	1030	643	943	523	1773	1965	835	638	828	634	491	1471
ENSG00000132549.17	2937	2114	4177	6353	6523	5776	7700	5090	5607	2897	5564	6211	7465	2670	3781	4408
ENSG00000132554.18	39	15	144	14	84	5	38	7	114	3	9	16	13	41	13	0
ENSG00000132561.12	1408	9079	1674	8522	780	2216	4687	9709	3225	7656	9194	4813	11608	1449	2248	2265
ENSG00000132563.14	188	223	140	331	114	210	177	421	172	159	86	216	188	67	96	24
ENSG00000132570.13	357	693	1120	400	1238	846	1196	866	979	699	874	442	443	565	782	616
ENSG00000132581.8	1638	1965	2185	2182	3475	2707	2500	1917	2711	3143	2499	1210	1516	3141	2154	3228
ENSG00000132589.14	6017	8048	11908	12458	11314	10260	7648	9812	5256	13462	5746	4031	5148	6537	5995	12255
ENSG00000132591.10	2916	6016	3517	3673	4738	4097	4022	3036	3534	6042	5631	1610	3028	5125	2615	5900
ENSG00000132600.15	1360	3485	1709	3129	1484	2027	2096	3568	1907	2720	3372	1305	1491	1328	1200	1656
ENSG00000132603.12	1165	2633	2541	3923	1364	1677	2209	1678	2589	2274	2608	1075	3254	2148	1212	1256
ENSG00000132604.9	1825	2443	2814	3765	1957	2322	2743	2787	2914	2200	2805	1532	2632	2091	1898	1857
ENSG00000132612.15	2182	5115	3309	5187	2588	2723	3704	4517	3351	3140	4053	1820	3815	2839	2490	3933
ENSG00000132613.13	808	2426	1968	7313	755	1353	2949	4881	2430	1804	7129	1249	3674	726	1270	443
ENSG00000132622.9	1037	455	155	303	428	245	329	259	1157	315	269	218	477	458	1058	332
ENSG00000132623.14	591	1601	1255	2695	922	1299	427	1909	1252	930	1530	458	868	810	988	853
ENSG00000132631.5	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000132635.15	972	1142	1197	1817	946	732	2007	1890	1393	1849	1289	808	1378	1152	2005	2517
ENSG00000132639.11	29	20	14	33	16	85	19	305	72	11	17	19	58	30	288	2
ENSG00000132640.13	1159	1945	2076	2479	2408	1690	3455	2784	5134	1577	1371	4332	2673	3776	3513	2423
ENSG00000132646.9	6146	27898	8763	16641	6205	6737	14362	6812	5021	22387	7357	3046	6908	9856	7392	22177
ENSG00000132661.3	961	1713	1337	2113	1320	782	2130	1452	1074	2491	1478	528	1458	1410	1396	1223
ENSG00000132664.10	470	1770	807	876	745	608	1152	988	920	925	784	425	1020	1059	903	430
ENSG00000132669.11	3197	3169	5225	9850	4674	1883	9594	13978	6627	2628	3404	2539	11310	3436	6752	2516
ENSG00000132670.19	4833	5745	5750	11869	3867	4281	11074	7775	5414	5554	8989	4169	7482	4018	6307	11281
ENSG00000132671.5	3	2	1	15	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000132676.14	3023	6438	7505	9694	6940	5391	5583	7191	6825	6674	4412	3498	7293	3490	5240	7854
ENSG00000132677.11	5	28	40	10	80	287	56	23	41	14	51	16	4	85	3	58
ENSG00000132680.9	1659	3376	5333	5109	3808	4553	4312	5647	5089	3205	2320	3964	3912	3414	2792	2634
ENSG00000132681.15	15	5	29	8	8	0	5	29	15	3	1	3	4	5	14	2
ENSG00000132688.10	2567	6388	1075	1528	1282	5091	4079	546	5372	722	968	1079	8941	845	3960	1349
ENSG00000132692.17	30	249	85	90	283	135	228	198	117	216	427	18	36	101	120	282
ENSG00000132693.11	5	1	1	1	3	624	3	0	14	1	0	2	4	7	0	3
ENSG00000132694.17	4804	4234	9484	15367	7313	13193	5242	12918	12073	4962	5151	6843	8853	4864	6555	10192
ENSG00000132698.12	2953	6115	9393	9726	7872	4474	9543	7754	5517	7374	8815	3338	2319	4078	5938	18163
ENSG00000132702.11	8	4	44	7	29	4	26	46	4	14	2	2	10	5	2	5
ENSG00000132703.3	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000132704.14	495	10	280	3	285	101	14	19	29	29	52	36	8	195	147	7
ENSG00000132716.17	2830	2805	3384	5028	3845	3487	3636	7316	4194	2554	2282	3336	3598	2661	2929	3228
ENSG00000132718.8	2145	548	980	1537	881	789	674	1111	3495	701	623	1350	1567	916	2073	563
ENSG00000132740.7	1077	1364	1036	1250	2325	948	4763	2567	1950	3170	2442	1223	2208	4557	1303	2676
ENSG00000132744.6	358	140	153	23	1650	587	112	11	862	216	41	79	26	525	426	825
ENSG00000132746.13	219	7577	13203	4705	397	151	11265	11630	244	2884	4823	332	2351	23	102	53
ENSG00000132749.9	191	764	392	424	1655	533	761	315	459	1802	142	335	56	203	229	426
ENSG00000132763.13	390	730	399	416	838	848	597	1418	1162	512	230	667	468	373	578	2117
ENSG00000132768.12	996	3067	1112	1919	1634	2266	1355	2306	3139	1570	1334	1217	2501	1329	1523	6476
ENSG00000132773.10	820	1059	383	339	1529	1917	738	647	1347	604	415	410	674	617	790	2470
ENSG00000132780.15	3700	8020	4442	3559	9955	14723	8277	4821	8506	7759	3021	5423	6182	9484	5695	6041
ENSG00000132781.16	643	2359	898	680	1130	1479	1275	1118	1253	1522	466	684	644	917	694	2186
ENSG00000132792.17	2180	3069	2705	2389	2027	4632	3953	2004	3348	3115	2066	1611	2059	2693	2463	4129
ENSG00000132793.10	656	2620	1833	1930	1737	2333	5192	2567	2779	1611	1767	1543	616	644	1224	2233
ENSG00000132801.6	254	139	243	242	366	697	324	282	526	243	119	107	103	203	233	174
ENSG00000132819.15	2754	4076	5914	2998	5650	2906	5171	4592	4898	2319	3512	2726	2018	2310	1739	2585
ENSG00000132821.10	192	416	371	92	85	25	36	100	63	88	15	113	157	36	52	5
ENSG00000132823.9	1435	4085	2133	2627	1865	3157	5802	4285	2466	3194	3144	1829	1423	2295	2234	1508
ENSG00000132824.12	7582	11005	10923	16545	12188	16289	31685	15473	21856	8631	11668	10928	14138	8196	13767	16330
ENSG00000132825.6	720	1045	2345	2636	970	1493	2317	1700	2106	1143	2032	877	728	1076	972	780
ENSG00000132832.8	392	14	45	96	92	19	184	254	2	19	20	20	6	53	10	16
ENSG00000132837.13	48	17	147	27	55	9	63	165	117	23	11	29	18	52	66	0
ENSG00000132840.8	165	28	135	170	111	72	47	474	722	60	12	120	86	100	337	31
ENSG00000132842.12	3264	5399	6125	8206	6537	5641	7281	2744	8865	3625	4509	2810	5234	4623	5252	5043
ENSG00000132846.5	1053	1208	1122	770	2267	3200	379	1596	2930	984	682	1192	482	1135	1025	2783
ENSG00000132849.17	2087	5416	6587	8059	8086	16661	12311	7618	3395	3230	3489	7479	9959	2779	3844	12761
ENSG00000132854.17	72	112	49	287	15	674	199	12	14	28	144	143	2060	10	36	6
ENSG00000132855.4	79	14	31	15	54	127	44	13	76	32	9	37	32	18	36	72
ENSG00000132872.10	1	0	25	9	1	2	0	10	3	1	0	4	6	3	11	1
ENSG00000132874.12	16	8	31	9	6	4	10	16	17	2	89	16	43	5	15	20
ENSG00000132879.12	815	1717	897	717	1468	1218	1514	2305	603	589	931	1071	817	480	509	859
ENSG00000132881.10	155	183	201	296	290	282	185	227	303	98	139	81	212	55	110	109
ENSG00000132906.16	444	714	1295	600	835	1306	1243	1120	1133	498	602	1277	601	671	939	557
ENSG00000132911.4	22	41	43	19	21	146	18	1	347	0	2	18	2	5037	1	24
ENSG00000132912.11	3226	7267	7137	5388	5864	4613	12223	6611	6034	3912	6918	3363	5196	3266	4563	3205
ENSG00000132915.9	8	42	156	9	34	98	52	30	41	17	14	74	55	50	7	22
ENSG00000132932.15	42	494	161	358	151	27	607	25	64	32	66	52	158	22	95	10
ENSG00000132938.17	15	71	33	22	36	19	324	100	13	0	6	22	21	2	24	0
ENSG00000132950.17	568	422	1411	1359	1113	825	2061	563	1147	777	884	1185	1008	969	969	571
ENSG00000132952.10	1556	1482	2109	3722	2555	2438	1998	7129	2360	1465	1806	1253	2139	2185	2255	750
ENSG00000132953.15	2353	2146	3213	7701	4753	3715	3735	1674	4567	2136	4378	3615	4910	2412	2963	1899
ENSG00000132958.16	19	13	95	4	51	13	4	2	5	11	6	9	2	11	31	1
ENSG00000132963.7	6154	9164	6783	8564	8439	4642	7668	7276	5633	9781	7393	2073	6534	6377	9885	6362
ENSG00000132964.10	738	1135	1525	2272	2802	2501	1390	979	1272	950	1913	744	1839	1072	2074	1013
ENSG00000132965.8	3647	509	1036	378	2316	1277	650	930	2731	587	827	728	1459	1431	9082	1541
ENSG00000132967.9	359	423	275	929	369	479	481	421	320	871	514	196	281	340	263	185
ENSG00000132970.11	277	554	730	789	121	65	133	1188	850	645	291	202	495	177	604	31
ENSG00000132972.17	12	3	94	36	13	63	14	5	0	17	8	3	119	18	2	0
ENSG00000132975.7	0	0	13	2	10	0	0	14	0	2	0	0	1	0	3	0
ENSG00000133019.10	196	1344	3577	2531	1330	2228	2868	945	1764	387	1275	1015	92	306	550	952
ENSG00000133020.4	1	3	23	4	7	0	3	2	2	2	0	1	1	6	2	0
ENSG00000133026.11	4818	4788	1931	9779	4143	865	7032	2349	8750	4030	6122	3328	35042	1393	4818	936
ENSG00000133027.16	905	2834	784	1802	1060	591	1854	2025	661	2543	1008	456	2578	341	1153	1632
ENSG00000133028.9	1881	1448	1571	2966	2012	2675	2287	3182	3195	1820	1231	852	3023	1857	2176	3437
ENSG00000133030.18	9822	6884	8014	12212	14406	11192	11252	9459	20727	4441	6018	9748	16336	9316	14577	16912
